"company_name","business_state","sic_code","phone_number","website","business_categories","business_city","business_country","business_zip_code","closed_on","opening_hours","closing_hours","latitude","longitude","location_type","year_established","avg_opening_hour","avg_closing_hour","business_street_name","description","services","links","estimated_annual_revenue","num_employees","review_count","reviews","owner","manta_link","url","company_id"
"Human Service Department","Texas","9199","409***461***","http://www.hhsc.state.tx.us","[""Government"",""General Government, NEC"",""General Government, Nec""]","Kirbyville","United States","75956",,,,30.662872,-93.902624,"unknown",,,,"314 North Herndon Avenue null","Categorized under Administration of Social and Manpower Programs, State Government. Current estimates show this company has an annual revenue of unknown and employs a staff of approximately 5 to 9.",,,,"5 to 9",,,"Rob*** Gu***r","https://www.manta.com/c/mm8n4r7/human-service-department","https://www.manta.com/c/mm8n4r7/human-service-department","mm8n4r7"
"Home Security Specialists Honolulu","Hawaii","5065","(80***362***83","http://caraudiospecialists.net/",,"Honolulu","United States","96813","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":false,""wednesday"":false}","[""8:00 AM"",""8:00 AM"",""8:00 AM"",""8:00 AM"",""8:00 AM"",""8:00 AM"",""8:00 AM""]","[""9:00 PM"",""9:00 PM"",""9:00 PM"",""9:00 PM"",""9:00 PM"",""9:00 PM"",""9:00 PM""]",21.3073545,-157.8608694,"unknown",,"8:00 AM","9:00 PM","223 S King St #400",,,,,,,,"Dan*** Fr***i","https://www.manta.com/c/mkcg4qk/home-security-specialists-honolulu","https://www.manta.com/c/mkcg4qk/home-security-specialists-honolulu","mkcg4qk"
"Ames A Medical Corporation","California","7991","213***495***","null","[""Travel & Leisure"",""Physical Fitness Facilities"",""Physical Fitness Facilities""]","Costa Mesa","United States","92626",,,,33.6801,-117.9085,"Single Location",2008,,,"660 Baker Street # 350","Categorized under Physical Fitness Facilities. Our records show it was established in 2008 and incorporated in California. Current estimates show this company has an annual revenue of 113509 and employs a staff of approximately 3.",,,"113509","3",,,"Nic***ash***","https://www.manta.com/c/mtmr6v3/ames-a-medical-corporation","https://www.manta.com/c/mtmr6v3/ames-a-medical-corporation","mtmr6v3"
"All-In-1 Laundry","Alabama","7212","256***422***","http://businessfinder.al.com/3810926","[""Consumer Services"",""Garment Pressing, and Agents for Laundries and Drycleaners"",""Laundries and Dry Cleaners""]","Athens","United States","35611",,,,34.7993241605806,-86.982696041966,"unknown",2008,,,"842 Westview Avenue null","Categorized under Laundry and Garment Services, Nec. Our records show it was established in 2008 and incorporated in Alabama. Current estimates show this company has an annual revenue of less than $500,000 and employs a staff of approximately 1 to 4.",,,,"1 to 4",,,"Tit***eev***","https://www.manta.com/c/mtm3k8y/all-in-1-laundry","https://www.manta.com/c/mtm3k8y/all-in-1-laundry","mtm3k8y"
"Maverick Equipment LLC","Arizona","5511","480***180***","http://www.dohrntrucks.com/","[""Automotive Services"",""Motor Vehicle Dealers (New and Used)"",""Trucks, tractors, and trailers: new and used""]","Chandler","United States","85286","{""friday"":false,""monday"":false,""saturday"":true,""sunday"":true,""wednesday"":false}","[""CLOSED"",""6:00 AM"",""6:00 AM"",""6:00 AM"",""6:00 AM"",""6:00 AM"",""CLOSED""]","[""CLOSED"",""6:00 PM"",""6:00 PM"",""6:00 PM"",""6:00 PM"",""6:00 PM"",""CLOSED""]",33.291793,-111.970034,"Single Location",2005,"6:00 AM","6:00 PM","19015 S Arizona Ave","Maverick Equipment LLC",,,,,,,"Cha***s D***n C*********hrn***","https://www.manta.com/c/mm8l333/maverick-equipment-llc","https://www.manta.com/c/mm8l333/maverick-equipment-llc","mm8l333"
"Fx Machine","Arizona","5999","520***199***","http://www.numedeon.com","[""Shopping"",""Miscellaneous Retail Stores, NEC"",""Medical Apparatus and Supplies""]","Tucson","United States","85705",,,,32.2414508,-110.9821668,"unknown",2004,,,"1656 North 15th Avenue null","Categorized under Machine Shops. Our records show it was established in 2004 and incorporated in Arizona. Current estimates show this company has an annual revenue of 241800 and employs a staff of approximately 2.",,,"241800","2",,,"Jef***row***","https://www.manta.com/c/mmg5p6k/fx-machine","https://www.manta.com/c/mmg5p6k/fx-machine","mmg5p6k"
"the things to do","California","4724","(97***589***53","http://thethingstodo.com","[""Travel & Leisure"",""Travel Agencies"",""Travel agencies, nec""]","California","United States","10005","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":false,""wednesday"":false}","[null,null,null,null,null,null,null]","[null,null,null,null,null,null,null]",,,"unknown",,,,,,,,,,,,"The***ing***o D***","https://www.manta.com/c/m1wsq7b/the-things-to-do","https://www.manta.com/c/m1wsq7b/the-things-to-do","m1wsq7b"
"Aranda Electric","Wisconsin","1731","******","null","[""Electrical"",""Electrical Work"",""Electrical Contractors""]","Milwaukee","United States","53215",,,,43.0079384,-87.9542296,"Single Location",2006,,,"2029 South 32nd Street","Categorized under Electrical Contractors. Our records show it was established in 2006 and incorporated in Wisconsin. Current estimates show this company has an annual revenue of 130000 and employs a staff of approximately 2.",,,"130000","2",,,"A A***da","https://www.manta.com/c/mmsrydh/aranda-electric","https://www.manta.com/c/mmsrydh/aranda-electric","mmsrydh"
"Fashiondoxy","California","5621","844***8-7***","http://www.fashiondoxy.com/","[""Shopping"",""Women's Clothing Stores"",""Women's clothing stores""]","Sacramento","United States","95816","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":true,""wednesday"":false}","[""CLOSED"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM""]","[""CLOSED"",""5:00 PM"",""5:00 PM"",""5:00 PM"",""5:00 PM"",""5:00 PM"",""5:00 PM""]",38.5748846,-121.47772329999998,"unknown",,"9:00 AM","5:00 PM","1096 22rd St #290, , CA USA",,,,,,,,"mia***shi***oxy***","https://www.manta.com/c/mx6xs9w/fashiondoxy","https://www.manta.com/c/mx6xs9w/fashiondoxy","mx6xs9w"
"Law Office Of Lynn Abreu","Washington","8111","425***178***","null","[""Legal"",""Legal Services"",""Law Firms and Law Offices""]","Renton","United States","98057",,,,47.4714,-122.2203,"Single Location",,,,"451 Sw 10th Street 106","Categorized under Law Firms and Law Offices. Current estimates show this company has an annual revenue of 120000 and employs a staff of approximately 2.",,,"120000","2",,,,"https://www.manta.com/c/mmy86gx/law-office-of-lynn-abreu","https://www.manta.com/c/mmy86gx/law-office-of-lynn-abreu","mmy86gx"
"Edge Automotive Repair","New York","7538","(60***17-***2","null","[""Automotive Services"",""General Automotive Repair Shops"",""General automotive repair shops""]","Binghamton","United States","13905","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":false,""wednesday"":false}","[null,null,null,null,null,null,null]","[null,null,null,null,null,null,null]",42.109526,-75.912231,"unknown",,,,"307 Front Street",,"[""automotive lubrication greases""]",,,,,,"Efs***hio***Ste*********","https://www.manta.com/c/mx4762d/edge-automotive-repair","https://www.manta.com/c/mx4762d/edge-automotive-repair","mx4762d"
"Pleasant Valley Apartments","Tennessee","6531","615***381***","null","[""Real Estate"",""Real Estate Agents and Managers"",""Real Estate""]","Dickson","United States","37055",,,,36.0546657,-87.3803119,"unknown",1995,,,"100 Pleasant Valley Drive null","Categorized under Apartments. Our records show it was established in 1995 and incorporated in Tennessee. Current estimates show this company has an annual revenue of less than $500,000 and employs a staff of approximately 1 to 4.",,,,"1 to 4",,,"Bre*** Ha***","https://www.manta.com/c/mm04mb7/pleasant-valley-apartments","https://www.manta.com/c/mm04mb7/pleasant-valley-apartments","mm04mb7"
"WILSA COMPANY","New Jersey","7231","908***2-1***","http://www.wilsacompany.com","[""Consumer Services"",""Beauty Shops"",""Cosmetology school""]","Elizabeth","United States","07201","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":false,""wednesday"":false}","[null,null,null,null,null,null,null]","[null,null,null,null,null,null,null]",40.66447,-74.21219,"unknown",2002,,,"1139 EAST JERSEY STREET SUITE 604","Cosmetics  Sales Marketing Advertising BusinessFactory Modeling Agency TV Electronic sales Corporate event, Event  planning  corporate training","[""Make-up classes for $45.000 3 months"",""Products manufacturing/ beadings crochet"",""Fashion clothing enterprize zone"",""Cosmetics sales / website design request"",""CosmetologyTraining recycle $120000 6mos""]",,,"2 to 4",,,"WIL***PIV***ER","https://www.manta.com/c/mrsmct7/wilsa-company","https://www.manta.com/c/mrsmct7/wilsa-company","mrsmct7"
"Collazo Electrical Contractors, Inc","Puerto Rico","7389","787***3-3***","http://www.collazoelectrical.com","[""Business Services"",""Business Services, NEC"",""Business services, nec""]","Caguas","United States","00727","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":false,""wednesday"":false}","[null,null,null,null,null,null,null]","[null,null,null,null,null,null,null]",18.1723129,-66.07609300000001,"unknown",,,,"Carr. 1 Km. 45.2 Bo. Beatriz",,"[""general contractors""]",,,,,,"Ang***Tor***-Co******","https://www.manta.com/c/mx45zb6/collazo-electrical-contractors-inc","https://www.manta.com/c/mx45zb6/collazo-electrical-contractors-inc","mx45zb6"
"Calamerican Income Property","California","6552","310***631***","https://www.calamerican.com","[""Real Estate"",""Land Subdividers and Developers, Except Cemeteries"",""Real Estate Developers""]","Los Angeles","United States","90024",,,,34.060556,-118.4455524,"unknown",1976,,,"1109 Westwood Boulevard null","Categorized under Operators of Nonresidential Buildings. Our records show it was established in 1976 and incorporated in CA. Current estimates show this company has an annual revenue of 1189000 and employs a staff of approximately 2.",,,"1189000","2",,,"Fre***ame***an","https://www.manta.com/c/mmf1x1l/calamerican-income-property","https://www.manta.com/c/mmf1x1l/calamerican-income-property","mmf1x1l"
"The Landing at Jack London Square","California","6513","866***6-8***","http://www.essexapartmenthomes.com/apartments/california/oakland/the-landing-at-jack-london-square/Home.aspx?utm_source=GooglePlus&utm_medium=The+Landing+at+Jack+London+Square&utm_campaign=GoogleMyBusiness","[""Real Estate"",""Operators of Apartment Buildings"",""Apartment building operators""]","Oakland","United States","94607","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":false,""wednesday"":false}","[""11:30 PM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM""]","[""11:30 PM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM"",""9:00 AM""]",37.7928888,-122.27160029999999,"unknown",,"9:00 AM","9:00 AM","101 Embarcadero West",,,,,,,,"Joh***oe","https://www.manta.com/c/mx6l6zw/the-landing-at-jack-london-square","https://www.manta.com/c/mx6l6zw/the-landing-at-jack-london-square","mx6l6zw"
"Arizona Gems And Crystals Catalog","Arizona","5094","928***191***","null","[""Consumer Products and Services"",""Jewelry, Watches, Precious Stones, and Precious Metals"",""Precious Stones (Gems), Nec""]","Safford","United States","85546",,,,32.8230564,-109.7292104,"Single Location",1987,,,"1705 West 14th Drive","Categorized under Precious Stones (Gems), Nec. Our records show it was established in 1987 and incorporated in Arizona. Current estimates show this company has an annual revenue of 90000 and employs a staff of approximately 1.",,,"90000","1",,,"Suz***e K***ade***","https://www.manta.com/c/mmnnbjw/arizona-gems-and-crystals-catalog","https://www.manta.com/c/mmnnbjw/arizona-gems-and-crystals-catalog","mmnnbjw"
"BusinessETouch.net","Montana","6411","877***7-8***","https://BusinessETouch.net","[""Insurance"",""Insurance Agents, Brokers, and Service"",""Insurance agents and brokers""]","Helena","United States","59601","{""friday"":false,""monday"":false,""saturday"":false,""sunday"":false,""wednesday"":false}","[null,null,null,null,null,null,null]","[null,null,null,null,null,null,null]",,,"unknown",2009,,,,"BusinessETouch.net is a Contact Management System for Insurance Agents. Designed by an insurance professional this CRM does everything you need.
This site is so easy to use you'll be Amazed!

Features and Benefits

Reminders are sent to your Appointments and you via Text or Email. And a pop up on your computer screen.

Incoming Emails are automatically saved to your contacts file.

Internet Leads are uploaded into your contact manager automatically.

Our Website Form will upload leads from your website to your contact manager.

Our Auto Responder will send out an Email automatically when leads are uploaded into your contact manager and send you an      Email saying you have a new lead.

Free Web Conferencing

Drip Email & Drip Email Campaigns will send out Emails at a future date. BusinessETouch.net has dozens of insurance letters so you can create your Email campaigns in seconds

Our library of Business Ecards will show your customers that you care.

Our Newsletter Template creates professional Newsletters in seconds.

Insert professional articles in Newsletters from our Newsletter Library.

Instant Chat is great for teams to communicate quickly and easily.

Text individuals and groups from your computer. There is no limit on the number of texts that can be sent each day.

Email Marketing is easy with BusinessETouch. Create professional looking Emails. 

We have Aged Internet leads for as little as .55 cents each.

Policy Page keeps important information in one place.

Secure Site, so all of your customers information is protected.

We will handle all of your Email Marketing. We'll create your Emails with your logo and picture, create your Email Campaigns and upload all your leads and make changes once a week for only $20 above the $19.95 monthly fee.","[""Leads are uploaded automatically"",""Ecard and Newsletter Template"",""Auto Responder and much more."",""Send Text Messages to Groups""]","{""twitter"":""https://www.twitter.com/BusinessETouch.net""}",,"2 to 4",1,"[{""date"":""2012-03-15T17:26:56.000Z"",""name"":""Marc M********y"",""rating"":5,""text"":""“Business E Touch system has given me the confidence I needed to move forward with keeping in contact with my clients and prospects on a constant regular basis. Marc developed this solution to use for his own business and it is exactly what I have been looking for to use in my own insurance business. There customer service is easy to work with, quick to follow-up, and they are experts when it comes to using his system. Thank you developing the Business E Touch Program!”\n\nChristopher Eby""}]","Mar***ont***ery***","https://www.manta.com/c/mxftsy1/businessetouch-net","https://www.manta.com/c/mxftsy1/businessetouch-net","mxftsy1"
